Cd_AnoExecucao;Cd_Exercicio;Cd_Dotacao_Id;Administracao;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;ProjetoAtividade;Ds_Projeto_Atividade;Vl_Orcado_Ano;Vl_Suplementado;Vl_Reduzido;Vl_SuplementadoLiquido;Vl_Orcado_Atualizado;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago
2024;2024;173474;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;10282,6;0;10282,6;10282,6;10282,6;10282,6;10282,6;10282,6
2024;2024;168075;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;10000;0;10000;-10000;0;0;0;0;0
2024;2024;180317;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;10078855,81;137,74;10078718,07;10078718,07;9423114,36;9423114,36;3374750,26;3374750,26
2024;2024;168079;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;1000;0;1000;-1000;0;0;0;0;0
2024;2024;174304;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;275,89;0;275,89;275,89;0;0;0;0
2024;2024;175036;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;220000;0;220000;220000;211294,99;211294,99;211294,99;211294,99
2024;2024;174687;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;15120000,09;0;15120000,09;15120000,09;13912783,44;13912783,44;8856063,69;8856063,69
2024;2024;172888;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;3000000;0;3000000;-3000000;0;0;0;0;0
2024;2024;168080;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;10501000;0;10501000;-10501000;0;0;0;0;0
2024;2024;174303;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;9958346,85;0;9958346,85;9958346,85;9954304,53;9954304,53;9954304,53;9954304,53
2024;2024;172611;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;0;0;0;0;0;0;0;0
2024;2024;173153;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0;10886078,29;0;10886078,29;10886078,29;10874408,76;10874408,76;4638709,62;4638709,62
2024;2024;172889;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9009;Readequação de área pública - Rua Travessa 15 - Jardim Pantanal;410000;0;410000;-410000;0;0;0;0;0
2024;2024;172890;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9010;Readequação de área pública - Travessa Aleixo (Rua Aleixo Garcez da Cunha - Americanópolis);380000;0;380000;-380000;0;0;0;0;0
2024;2024;172891;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9011;Readequação de área pública - Rua Poemas Murais - Americanópolis;200000;0;200000;-200000;0;0;0;0;0
2024;2024;172892;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9012;Readequação da área Rua das Orquídeas, Parque Primavera;440000;0;440000;-440000;0;0;0;0;0
2024;2024;172893;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9023;Construção da Sede da Subprefeitura de Cidade Ademar em área presente na respectiva Subprefeitura.;3000000;0;3000000;-3000000;0;0;0;0;0
2024;2024;172894;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9024;Espaço Cultural Adoniran Barbosa -- Avenida Vereador João de Luca, 1560 - Jardim Prudência -- Sala para oficinas, salas culturais e banheiros.;3000000;0;3000000;-3000000;0;0;0;0;0
2024;2024;172895;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9026;Readequação de área pública no endereço: Rua Travessa, no bairro Jardim Pantanal - Subprefeitura de Cidade Ademar;30000;0;30000;-30000;0;0;0;0;0
2024;2024;172896;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9027;Readequação da área pública - Travessa Aleixo - Subprefeitura de Cidade Ademar;30000;0;30000;-30000;0;0;0;0;0
2024;2024;172897;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9028;Readequação da área pública Rua dos Poemas, bairro de Americanópolis - CEP: 04412-150;30000;0;30000;-30000;0;0;0;0;0
2024;2024;172898;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9029;Readequação de área do endereço: Rua das Orquídeas, Parque Primavera - CEP: 04467-245;30000;0;30000;-30000;0;0;0;0;0
2024;2024;172899;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9030;Readequação de área pública no endereço: Rua Ladainha do Mar, no bairro de Cidade Júlia - CEP: 04425-070.;30000;0;30000;-30000;0;0;0;0;0
2024;2024;172900;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;9031;Readequação de área pública no endereço: Rua da Saúde, bairro: Jardim Eldorado - CEP: 04476-350.;30000;0;30000;-30000;0;0;0;0;0
2024;2024;168082;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3005;Promoção da Sustentabilidade Ambiental;2705;Manutenção e Operação de Áreas Verdes e Vegetação Arbórea;3648360;0;0;0;3648360;3648360;3648360;3455802,45;3455802,45
2024;2024;173674;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3005;Promoção da Sustentabilidade Ambiental;2705;Manutenção e Operação de Áreas Verdes e Vegetação Arbórea;0;8200179,21;0;8200179,21;8200179,21;8200179,21;8200179,21;7123388,13;7123388,13
2024;2024;168083;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3006;Promoção dos Direitos da Pessoa com Deficiência;1169;Reforma e Acessibilidade em Passeios Públicos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168084;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3006;Promoção dos Direitos da Pessoa com Deficiência;1169;Reforma e Acessibilidade em Passeios Públicos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168085;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1137;Pavimentação e Recapeamento de Vias;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168086;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);1150000;0;165824,23;-165824,23;984175,77;971624,32;971624,32;965489,92;965489,92
2024;2024;173582;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);0;501898,45;0;501898,45;501898,45;479596,84;479596,84;479596,84;479596,84
2024;2024;168087;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);2198475;0;102260;-102260;2096215;2096215;2096215;2052559,45;2052559,45
2024;2024;173671;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2339;Manutenção e Operação no Serviço de Guias e Sarjetas (Vias e Logradouros);0;6762007,24;0;6762007,24;6762007,24;6762007,24;6762007,24;6161783,5;6161783,5
2024;2024;168088;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2340;Operação Tapa Buraco;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168089;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;100000;0;52525;-52525;47475;21800;21800;21800;21800
2024;2024;173583;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;0;7010,05;0;7010,05;7010,05;3395;3395;3395;3395
2024;2024;168090;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;3175320;0;439;-439;3174881;3059927,13;3059927,13;2772355,55;2772355,55
2024;2024;173672;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2341;Manutenção de Vias e Áreas Públicas;0;439;0;439;439;0;0;0;0
2024;2024;168091;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;2387;Ações de Fiscalização do Comércio Ilegal;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168092;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;15;Urbanismo;543;Recuperação de Áreas Degradadas;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;1193;Obras e Serviços nas Áreas de Riscos Geológicos - Preventivas;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168093;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;10311906;0;162940,55;-162940,55;10148965,45;9907621,39;9907621,39;9249081,92;9227723,89
2024;2024;173673;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;0;8616819,47;54914,48;8561904,99;8561904,99;8417867,33;8417867,33;7310248,09;7300548,09
2024;2024;175063;Direta;56;SUB-AD;Subprefeitura Cidade Ademar;17;Saneamento;512;Saneamento Básico Urbano;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;2367;Manutenção de Sistemas de Drenagem;0;10262,78;0;10262,78;10262,78;10262,78;10262,78;10262,78;10262,78
2024;2024;168094;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2403;Manutenção e Operação do Descomplica SP;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170228;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;3002;Ampliação, Reforma e Requalificação de Prédios Administrativos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168095;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168096;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;1000;0;1000;-1000;0;0;0;0;0
2024;2024;180773;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;0;0;0;0;0;0;0;0;0
2024;2024;168097;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;1000;0;1000;-1000;0;0;0;0;0
2024;2024;180774;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3012;Participação, Transparência e Controle Social da Administração Pública;2803;Manutenção e Operação dos Conselhos e Espaços Participativos Municipais;0;0;0;0;0;0;0;0;0
2024;2024;170426;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2999;Manutenção de Prédios Administrativos;1000;0;1000;-1000;0;0;0;0;0
2024;2024;168098;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;10000;0;10000;-10000;0;0;0;0;0
2024;2024;168100;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;294045;0;9000;-9000;285045;258959,23;258959,23;240560,17;240560,17
2024;2024;168099;Direta;57;SUB-CL;Subprefeitura Campo Limpo;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;50000;0;50000;-50000;0;0;0;0;0
2024;2024;182151;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;100000;0;100000;100000;100000;100000;86000;86000
2024;2024;180680;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;200000;0;200000;200000;200000;200000;200000;200000
2024;2024;168101;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;1000;0;0;0;1000;0;0;0;0
2024;2024;182441;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;0;0;0;0;0;0;0;0
2024;2024;182551;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;500000;0;500000;500000;500000;500000;0;0
2024;2024;174786;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;800000;0;800000;800000;800000;800000;799800;799800
2024;2024;174173;Direta;57;SUB-CL;Subprefeitura Campo Limpo;13;Cultura;392;Difusão Cultural;3001;Acesso à Cultura;6354;Programação de Atividades Culturais;0;300000;0;300000;300000;300000;300000;300000;300000
2024;2024;168102;Direta;57;SUB-CL;Subprefeitura Campo Limpo;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;14678476;0;0;0;14678476;14675833,39;14675833,39;14675833,39;14675833,39
2024;2024;174961;Direta;57;SUB-CL;Subprefeitura Campo Limpo;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;1239799,53;0;1239799,53;1239799,53;1024476,74;1024476,74;1024476,74;1024476,74
2024;2024;168103;Direta;57;SUB-CL;Subprefeitura Campo Limpo;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1500;0;1500;-1500;0;0;0;0;0
2024;2024;168104;Direta;57;SUB-CL;Subprefeitura Campo Limpo;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;140000;0;54561,32;-54561,32;85438,68;60735,94;60735,94;60735,94;60735,94
2024;2024;181696;Direta;57;SUB-CL;Subprefeitura Campo Limpo;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;1500;1500;0;0;0;0;0;0
2024;2024;181750;Direta;57;SUB-CL;Subprefeitura Campo Limpo;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;20540,1;20540,1;0;0;0;0;0;0
